1247521968555.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521968556.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521968655.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521968655.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521968656.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521968657.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521968657.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521968755.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521968756.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521968756.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521968855.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521968856.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521968856.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521968857.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521968857.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521968955.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521968956.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521968956.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969055.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969056.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969056.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521969057.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521969057.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969155.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969156.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969156.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969255.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969256.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969256.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521969257.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521969257.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969355.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969356.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969356.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969455.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969456.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969456.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521969457.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521969458.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969458.0 6 255 128 11 0 255 255 0 255 255 255 255 
1247521969555.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969556.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969556.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969655.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969656.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969657.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521969657.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521969658.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969755.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969756.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969757.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969855.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969856.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969857.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521969857.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521969858.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521969955.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521969956.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521969957.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970056.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970056.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970057.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521970057.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521970058.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970156.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970156.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970157.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970256.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970256.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970257.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521970257.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521970258.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970356.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970356.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970357.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970456.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970456.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970457.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521970457.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521970458.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970459.0 6 255 128 11 0 255 255 0 255 255 255 255 
1247521970556.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970556.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970557.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970656.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970656.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970657.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521970658.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521970658.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970756.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970756.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970757.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970856.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970856.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970857.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521970858.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521970858.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521970956.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521970957.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521970957.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971056.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971057.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971057.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521971058.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521971058.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971156.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971157.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971157.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971256.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971257.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971257.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521971258.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521971258.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971356.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971357.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971357.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971456.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971457.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971457.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521971458.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521971458.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971459.0 6 255 128 11 0 255 255 0 255 255 255 255 
1247521971556.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971557.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971557.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971656.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971657.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971657.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521971658.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521971659.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971756.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971757.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971757.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971856.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971857.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971857.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521971858.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521971859.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521971956.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521971957.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521971958.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972056.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972057.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972058.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521972058.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521972059.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972156.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972157.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972158.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972257.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972257.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972258.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521972258.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521972259.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972357.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972357.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972358.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972457.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972457.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972458.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521972458.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521972459.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972460.0 6 255 128 11 0 255 255 0 255 255 255 255 
1247521972557.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972557.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972558.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972657.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972657.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972658.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521972658.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521972659.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972757.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972757.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972758.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972857.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972857.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972858.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521972859.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521972859.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521972957.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521972957.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521972958.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521973057.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521973057.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521973058.0 3 0 15 11 0 252 255 250 0 255 255 255 
1247521973059.0 3 0 16 11 0 252 255 250 0 255 255 255 
1247521973059.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521973157.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521973158.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521973158.0 6 254 191 11 0 0 0 125 125 125 125 255 
1247521973257.0 6 240 1 11 0 0 0 243 255 255 195 11 
1247521973258.0 3 0 0 11 0 252 255 250 125 255 255 255 
1247521973258.0 3 0 15 11 0 252 255 250 0 255 255 255 
