1247521960864.0 3 240 4 0 0 240 125 142 218 18 0 255 
1247521960873.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521960874.0 6 254 241 0 0 255 0 0 0 0 0 31 
1247521960885.0 3 240 4 0 0 240 125 143 212 18 0 255 
1247521960889.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521960894.0 3 240 3 0 0 241 0 23 255 255 255 255 
1247521960904.0 3 240 4 0 0 240 125 142 218 18 0 255 
1247521960905.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521960906.0 6 240 5 3 0 125 0 0 125 78 32 78 
1247521960907.0 6 254 74 3 0 15 63 255 255 255 255 255 
1247521960907.0 6 240 0 16 0 192 125 255 252 16 255 255 
1247521960922.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521960924.0 3 240 4 0 0 240 125 143 207 18 0 255 
1247521960934.0 6 240 0 15 0 192 125 255 255 0 255 255 
1247521960938.0 3 240 2 3 0 192 0 0 255 247 56 18 
1247521960944.0 3 240 4 0 0 240 125 143 198 18 0 255 
1247521960945.0 3 240 3 0 0 241 0 24 255 255 255 255 
1247521960954.0 6 254 242 0 0 58 0 0 0 39 2 255 
1247521960955.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521960964.0 3 240 4 0 0 240 125 143 199 18 0 255 
1247521960971.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521960974.0 6 254 241 0 0 255 0 0 0 0 0 31 
1247521960985.0 3 240 4 0 0 240 125 143 197 18 0 255 
1247521960985.0 6 254 223 0 0 138 224 46 125 255 255 255 
1247521960988.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521960994.0 3 240 3 0 0 241 0 23 255 255 255 255 
1247521961003.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521961004.0 6 240 5 3 0 125 0 0 125 78 32 78 
1247521961004.0 3 240 4 0 0 240 125 143 196 18 0 255 
1247521961005.0 6 254 74 3 0 15 63 255 255 255 255 255 
1247521961006.0 6 240 0 16 0 192 125 255 252 16 255 255 
1247521961020.0 3 240 2 3 0 192 0 0 255 247 64 18 
1247521961024.0 3 240 4 0 0 240 125 143 196 18 0 255 
1247521961034.0 6 240 0 15 0 192 125 255 255 0 255 255 
1247521961036.0 3 240 2 3 0 192 0 0 255 247 56 18 
1247521961044.0 3 240 4 0 0 240 125 142 202 18 0 255 
1247521961045.0 3 240 3 0 0 241 0 23 255 255 255 255 
1247521961053.0 3 240 2 3 0 192 0 0 255 247 56 18 
1247521961054.0 6 254 242 0 0 58 0 0 0 39 2 255 
1247521961063.0 3 240 4 0 0 240 125 143 200 18 0 255 
1247521961068.0 3 240 2 3 0 192 0 0 255 247 56 18 
1247521961073.0 6 254 241 0 0 255 0 0 0 0 0 31 
1247521961084.0 3 240 4 0 0 240 125 143 193 18 0 255 
1247521961085.0 3 240 2 3 0 192 0 0 255 247 56 18 
1247521961093.0 3 240 3 0 0 241 0 24 255 255 255 255 
1247521961100.0 3 240 2 3 0 192 0 0 255 247 56 18 
1247521961101.0 6 240 5 3 0 125 0 0 125 78 32 78 
1247521961102.0 6 254 74 3 0 15 63 255 255 255 255 255 
1247521961103.0 6 240 0 16 0 192 125 255 252 16 255 255 
1247521961103.0 3 240 4 0 0 240 125 143 200 18 0 255 
1247521961117.0 3 240 2 3 0 192 0 0 255 247 56 18 
1247521961123.0 3 240 4 0 0 240 125 143 190 18 0 255 
1247521961133.0 6 240 0 15 0 192 125 255 255 0 255 255 
1247521961134.0 3 240 2 3 0 192 0 0 255 247 48 18 
1247521961143.0 3 240 4 0 0 240 125 143 181 18 0 255 
1247521961144.0 3 240 3 0 0 241 0 24 255 255 255 255 
1247521961150.0 3 240 2 3 0 192 0 0 255 247 48 18 
1247521961153.0 6 254 242 0 0 62 0 0 0 39 2 255 
1247521961163.0 3 240 4 0 0 240 125 143 183 18 0 255 
1247521961167.0 3 240 2 3 0 192 0 0 255 247 48 18 
1247521961173.0 6 254 241 0 0 255 0 0 0 0 0 31 
1247521961183.0 3 240 2 3 0 192 0 0 255 247 48 18 
1247521961184.0 3 240 4 0 0 240 125 143 183 18 0 255 
1247521961193.0 3 240 3 0 0 241 0 24 255 255 255 255 
1247521961199.0 3 240 2 3 0 192 0 0 255 247 40 18 
1247521961200.0 6 240 5 3 0 125 0 0 125 78 32 78 
1247521961200.0 6 254 74 3 0 15 63 255 255 255 255 255 
1247521961201.0 6 240 0 16 0 192 125 255 252 16 255 255 
1247521961203.0 3 240 4 0 0 240 125 143 181 18 0 255 
1247521961215.0 3 240 2 3 0 192 0 0 255 247 48 18 
1247521961223.0 3 240 4 0 0 240 125 143 181 18 0 255 
1247521961232.0 3 240 2 3 0 192 0 0 255 247 40 18 
1247521961233.0 6 254 223 0 0 138 224 46 125 255 255 255 
1247521961234.0 6 240 0 15 0 192 125 255 255 0 255 255 
1247521961243.0 3 240 4 0 0 240 125 142 190 18 0 255 
1247521961244.0 3 240 3 0 0 241 0 23 255 255 255 255 
1247521961248.0 3 240 2 3 0 192 0 0 255 247 32 18 
1247521961253.0 6 254 242 0 0 62 0 0 0 39 2 255 
1247521961263.0 3 240 4 0 0 240 125 143 191 18 0 255 
1247521961265.0 3 240 2 3 0 192 0 0 255 247 40 18 
1247521961273.0 6 254 241 0 0 255 0 0 0 0 0 31 
1247521961281.0 3 240 2 3 0 192 0 0 255 247 40 18 
1247521961284.0 3 240 4 0 0 240 125 143 188 18 0 255 
1247521961293.0 3 240 3 0 0 241 0 24 255 255 255 255 
1247521961298.0 3 240 2 3 0 192 0 0 255 247 32 18 
1247521961298.0 6 240 5 3 0 125 0 0 125 78 32 78 
